"TIME","GEO","UNIT","ISCEDF13","ISCED11","SEX","Value","Flag and Footnotes"
"2017","Croatia","Number","Total","Bachelor's or equivalent level","Total","99,113",""
"2017","Croatia","Number","Total","Bachelor's or equivalent level - academic","Total","58,425",""
"2017","Croatia","Number","Total","Bachelor's or equivalent level - professional","Total","40,688",""
"2017","Croatia","Number","Total","Master's or equivalent level","Total","62,691",""
"2017","Croatia","Number","Total","Master's or equivalent level - academic","Total","55,443",""
"2017","Croatia","Number","Total","Master's or equivalent level - professional","Total","7,248",""
"2017","Croatia","Number","Total","Doctoral or equivalent level","Total","3,311",""
"2017","Slovakia","Number","Total","Bachelor's or equivalent level","Total","85,297",""
"2017","Slovakia","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2017","Slovakia","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2017","Slovakia","Number","Total","Master's or equivalent level","Total","60,543",""
"2017","Slovakia","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2017","Slovakia","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2017","Slovakia","Number","Total","Doctoral or equivalent level","Total","7,404",""
"2017","Serbia","Number","Total","Bachelor's or equivalent level","Total","205,169",""
"2017","Serbia","Number","Total","Bachelor's or equivalent level - academic","Total","157,385",""
"2017","Serbia","Number","Total","Bachelor's or equivalent level - professional","Total","47,784",""
"2017","Serbia","Number","Total","Master's or equivalent level","Total","45,447",""
"2017","Serbia","Number","Total","Master's or equivalent level - academic","Total","45,447",""
"2017","Serbia","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2017","Serbia","Number","Total","Doctoral or equivalent level","Total","11,492",""
"2017","Ireland","Number","Total","Bachelor's or equivalent level","Total","166,891",""
"2017","Ireland","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2017","Ireland","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2017","Ireland","Number","Total","Master's or equivalent level","Total","30,223",""
"2017","Ireland","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2017","Ireland","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2017","Ireland","Number","Total","Doctoral or equivalent level","Total","8,368",""
"2017","Lithuania","Number","Total","Bachelor's or equivalent level","Total","95,539",""
"2017","Lithuania","Number","Total","Bachelor's or equivalent level - academic","Total","57,651",""
"2017","Lithuania","Number","Total","Bachelor's or equivalent level - professional","Total","37,888",""
"2017","Lithuania","Number","Total","Master's or equivalent level","Total","27,587",""
"2017","Lithuania","Number","Total","Master's or equivalent level - academic","Total","25,750",""
"2017","Lithuania","Number","Total","Master's or equivalent level - professional","Total","1,837",""
"2017","Lithuania","Number","Total","Doctoral or equivalent level","Total","2,737",""
"2017","Cyprus","Number","Total","Bachelor's or equivalent level","Total","21,632",""
"2017","Cyprus","Number","Total","Bachelor's or equivalent level - academic","Total",":","z"
"2017","Cyprus","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2017","Cyprus","Number","Total","Master's or equivalent level","Total","17,752",""
"2017","Cyprus","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2017","Cyprus","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2017","Cyprus","Number","Total","Doctoral or equivalent level","Total","1,344",""
"2017","Slovenia","Number","Total","Bachelor's or equivalent level","Total","44,124",""
"2017","Slovenia","Number","Total","Bachelor's or equivalent level - academic","Total","24,162",""
"2017","Slovenia","Number","Total","Bachelor's or equivalent level - professional","Total","19,962",""
"2017","Slovenia","Number","Total","Master's or equivalent level","Total","21,864","d"
"2017","Slovenia","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2017","Slovenia","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2017","Slovenia","Number","Total","Doctoral or equivalent level","Total","2,558",""
"2017","Latvia","Number","Total","Bachelor's or equivalent level","Total","48,322",""
"2017","Latvia","Number","Total","Bachelor's or equivalent level - academic","Total","16,854",""
"2017","Latvia","Number","Total","Bachelor's or equivalent level - professional","Total","31,468",""
"2017","Latvia","Number","Total","Master's or equivalent level","Total","17,712",""
"2017","Latvia","Number","Total","Master's or equivalent level - academic","Total","4,586",""
"2017","Latvia","Number","Total","Master's or equivalent level - professional","Total","13,126",""
"2017","Latvia","Number","Total","Doctoral or equivalent level","Total","2,291",""
"2017","Estonia","Number","Total","Bachelor's or equivalent level","Total","30,003",""
"2017","Estonia","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2017","Estonia","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2017","Estonia","Number","Total","Master's or equivalent level","Total","14,781",""
"2017","Estonia","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2017","Estonia","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2017","Estonia","Number","Total","Doctoral or equivalent level","Total","2,606",""
"2017","Malta","Number","Total","Bachelor's or equivalent level","Total","8,359",""
"2017","Malta","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2017","Malta","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2017","Malta","Number","Total","Master's or equivalent level","Total","4,235",""
"2017","Malta","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2017","Malta","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2017","Malta","Number","Total","Doctoral or equivalent level","Total","149",""
"2017","Iceland","Number","Total","Bachelor's or equivalent level","Total","12,537",""
"2017","Iceland","Number","Total","Bachelor's or equivalent level - academic","Total",":",""
"2017","Iceland","Number","Total","Bachelor's or equivalent level - professional","Total",":",""
"2017","Iceland","Number","Total","Master's or equivalent level","Total","4,369",""
"2017","Iceland","Number","Total","Master's or equivalent level - academic","Total",":",""
"2017","Iceland","Number","Total","Master's or equivalent level - professional","Total",":",""
"2017","Iceland","Number","Total","Doctoral or equivalent level","Total","469",""
"2017","North Macedonia","Number","Total","Bachelor's or equivalent level","Total","58,083",""
"2017","North Macedonia","Number","Total","Bachelor's or equivalent level - academic","Total","55,685",""
"2017","North Macedonia","Number","Total","Bachelor's or equivalent level - professional","Total","2,398",""
"2017","North Macedonia","Number","Total","Master's or equivalent level","Total","2,959",""
"2017","North Macedonia","Number","Total","Master's or equivalent level - academic","Total","2,773",""
"2017","North Macedonia","Number","Total","Master's or equivalent level - professional","Total","186",""
"2017","North Macedonia","Number","Total","Doctoral or equivalent level","Total","446",""
"2017","Luxembourg","Number","Total","Bachelor's or equivalent level","Total","3,196",""
"2017","Luxembourg","Number","Total","Bachelor's or equivalent level - academic","Total","1,668",""
"2017","Luxembourg","Number","Total","Bachelor's or equivalent level - professional","Total","1,528",""
"2017","Luxembourg","Number","Total","Master's or equivalent level","Total","2,459",""
"2017","Luxembourg","Number","Total","Master's or equivalent level - academic","Total","857",""
"2017","Luxembourg","Number","Total","Master's or equivalent level - professional","Total","1,602",""
"2017","Luxembourg","Number","Total","Doctoral or equivalent level","Total","641",""
"2017","Liechtenstein","Number","Total","Bachelor's or equivalent level","Total","381",""
"2017","Liechtenstein","Number","Total","Bachelor's or equivalent level - academic","Total","381",""
"2017","Liechtenstein","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2017","Liechtenstein","Number","Total","Master's or equivalent level","Total","289",""
"2017","Liechtenstein","Number","Total","Master's or equivalent level - academic","Total","289",""
"2017","Liechtenstein","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2017","Liechtenstein","Number","Total","Doctoral or equivalent level","Total","129",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Bachelor's or equivalent level","Total","12,071,290",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Bachelor's or equivalent level - academic","Total",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Bachelor's or equivalent level - professional","Total",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Master's or equivalent level","Total","5,484,642",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Master's or equivalent level - academic","Total",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Master's or equivalent level - professional","Total",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Total","Doctoral or equivalent level","Total","760,167",""
"2017","United Kingdom","Number","Total","Bachelor's or equivalent level","Total","1,597,284",""
"2017","United Kingdom","Number","Total","Bachelor's or equivalent level - academic","Total","1,597,284",""
