Country Code,Total graduates ISCED 5-7,Total graduates at ISCED 8
FR,670,a
FR,379,a
FR,1086,a
FR,2796,a
FR,121,a
FR,1304,a
FR,2335,a
FR,542,a
FR,1967,a
FR,708,a
FR,611,a
FR,848,a
FR,1102,a
FR,1941,a
FR,2105,a
FR,270,m
FR,m,a
FR,m,m
FR,m,m
FR,17215,m
FR,1330,m
FR,59,a
FR,37,a
FR,412,a
FR,m,a
FR,m,a
FR,m,a
FR,m,a
FR,m,a
FR,57,a
FR,65,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
GR,m,m
GR,m,a
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,m
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
GR,m,a
HR,204,a
HR,241,11
HR,3837,73
HR,3827,56
HR,4330,71
HR,904,27
HR,13534,617
HR,101,a
HR,679,a
HR,242,a
HR,271,a
HR,50,a
HR,82,a
HR,198,a
HR,676,a
HR,193,a
HR,158,a
HR,917,a
HR,220,a
HR,405,a
HR,153,a
HR,85,a
HR,78,a
HR,53,a
HR,321,a
HR,39,a
HR,849,a
HR,240,a
HR,86,a
HR,378,a
HR,81,a
HR,129,a
HR,39,a
HR,43,a
HR,408,a
HR,0,a
HR,20,a
HU,3391,72
HU,6206,68
HU,6880,139
HU,6728,234
HU,575,0
HU,327,15
HU,256,0
HU,2225,14
HU,248,5
HU,2817,14
HU,1581,42
HU,4642,0
HU,3151,80
HU,1624,0
HU,5698,146
HU,3039,58
HU,119,s
HU,260,s
HU,1287,s
HU,213,0
HU,2360,33
HU,2931,a
HU,1557,s
HU,584,a
HU,272,a
HU,1381,0
HU,328,a
HU,565,a
HU,95,a
HU,1292,a
HU,359,a
HU,44,a
HU,350,a
HU,455,a
HU,80,a
HU,811,a
HU,248,a
HU,143,a
HU,237,a
HU,1043,a
HU,76,a
HU,104,a
HU,59,a
HU,29,a
HU,70,a
HU,94,a
HU,43,a
HU,55,a
HU,155,a
HU,429,a
HU,2273,4
HU,374,a
IE,8691,342
IE,6644,258
IE,5392,214
IE,4302,396
IE,3435,97
IE,3040,128
IE,4293,123
IE,1978,4
IE,3101,16
IE,4376,52
IE,546,a
IE,1372,0
IE,2009,s
IE,947,0
IE,1950,0
IE,1633,4
IE,1374,s
IE,802,s
IE,937,0
IE,1772,s
IE,2462,29
IE,945,13
IE,174,4
IE,330,5
IE,1123,42
IE,257,a
IE,894,13
IS,m,s
IS,m,a
IS,m,a
IS,m,a
IS,m,s
IS,m,a
IS,m,82
IT,3221,102
IT,193,a
IT,4970,96
IT,1695,33
IT,8509,246
IT,926,30
IT,332,a
IT,3230,97
IT,18215,532
IT,770,24
IT,131,a
IT,2420,69
IT,4434,149
IT,1271,54
IT,1213,16
IT,833,16
IT,1362,58
IT,736,4
IT,7642,160
IT,1511,51
IT,5648,131
IT,1107,22
IT,3231,115
IT,9739,309
IT,m,a
IT,1785,43
IT,6981,304
IT,3806,109
IT,3487,136
IT,a,26
IT,1864,66
IT,5088,208
IT,1517,19
IT,11066,401
IT,11886,187
IT,4695,27
IT,11440,536
IT,629,43
IT,6928,182
IT,66,0
IT,4444,114
IT,2364,4
IT,4781,170
IT,13741,418
IT,1694,33
IT,2586,63
IT,928,a
IT,1015,a
IT,13226,476
IT,8345,307
IT,5592,107
IT,76,18
IT,5003,207
IT,4758,89
IT,330,5
IT,a,78
IT,117,79
IT,7771,209
IT,1027,45
IT,1202,71
IT,824,a
IT,6982,200
IT,1405,s
IT,2929,38
IT,1891,13
IT,534,26
IT,21973,905
IT,421,8
IT,7959,468
IT,2088,8
IT,1895,13
IT,1630,a
IT,3125,0
IT,438,a
IT,32,a
IT,5099,145
IT,2334,137
IT,3465,157
IT,237,6
IT,1353,38
IT,6454,232
IT,12758,294
IT,259,a
IT,3597,154
IT,a,49
IT,3548,118
IT,3170,117
IT,2806,55
IT,1598,60
IT,4900,96
IT,1532,0
IT,1826,54
IT,5159,178
IT,1417,74
IT,158,a
IT,327,a
IT,156,a
IT,389,a
IT,38,a
IT,246,a
IT,114,a
IT,96,a
IT,61,a
IT,117,a
IT,178,a
IT,808,a
IT,499,a
IT,201,a
IT,92,a
IT,373,a
IT,39,a
IT,223,a
IT,98,a
IT,245,a
IT,27,a
IT,185,a
IT,431,a
IT,24,a
IT,127,a
IT,82,a
IT,794,a
IT,39,a
IT,23,a
IT,35,a
IT,23,a
IT,66,a
IT,m,a
IT,13,a
IT,7,a
IT,m,a
IT,40,a
IT,m,a
IT,66,a
IT,19,a
IT,92,a
IT,79,a
IT,61,a
IT,65,a
IT,142,a
IT,179,a
IT,65,a
IT,53,a
IT,45,a
IT,69,a
IT,73,a
IT,48,a
IT,67,a
IT,57,a
IT,74,a
IT,81,a
IT,56,a
IT,44,a
IT,93,a
IT,119,a
IT,86,a
IT,164,a
IT,61,a
IT,54,a
IT,81,a
IT,46,a
IT,116,a
IT,49,a
IT,77,a
IT,75,a
IT,228,a
IT,89,a
IT,169,a
IT,50,a
IT,60,a
IT,171,a
IT,108,a
IT,63,a
IT,69,a
IT,120,a
IT,54,a
IT,48,a
IT,72,a
IT,166,a
IT,62,a
IT,281,a
IT,54,a
IT,123,a
IT,31,a
IT,51,a
IT,85,a
IT,61,a
IT,46,a
IT,76,a
IT,87,a
IT,73,a
IT,18,a
IT,26,a
IT,34,a
IT,98,a
IT,7,a
IT,5,a
IT,40,a
IT,45,a
IT,45,a
IT,48,a
IT,11,a
IT,20,a
IT,31,a
IT,57,a
IT,14,a
IT,35,a
IT,47,a
IT,79,a
IT,105,0
IT,75,a
IT,173,a
IT,52,a
IT,30,a
IT,12,a
IT,0,0
LI,270,7
LT,4452,134
LT,2372,52
LT,1527,6
LT,451,s
LT,241,0
LT,2333,25
LT,46,0
LT,2517,55
LT,2115,25
LT,639,7
LT,390,0
LT,1463,7
LT,1342,9
LT,345,0
LT,107,0
LT,463,0
LT,123,0
LT,1677,a
LT,570,a
LT,1673,a
LT,374,a
LT,280,a
LT,887,a
LT,242,a
LT,183,a
LT,414,a
LT,691,a
LT,259,a
LT,487,a
LT,c,c
LT,594,a
LT,73,a
LT,191,a
LT,119,a
LT,468,a
LT,227,0
LT,108,a
LT,179,a
LT,121,a
LT,131,a
LT,1015,51
LT,c,c
LT,c,c
LU,1015,106
LV,3586,89
LV,2431,63
LV,1231,31
LV,985,37
LV,583,15
LV,310,0
LV,133,s
LV,191,s
LV,131,s
LV,222,s
LV,170,a
LV,559,6
LV,305,s
LV,117,a
LV,185,s
LV,234,0
LV,327,0
LV,424,0
LV,578,4
LV,579,0
LV,70,a
LV,96,a
LV,223,0
LV,c,c
LV,112,a
LV,326,5
LV,116,0
LV,69,a
LV,143,a
LV,150,a
LV,128,a
LV,67,a
LV,38,a
LV,72,a
LV,79,a
LV,241,a
LV,245,a
LV,102,a
LV,103,a
LV,62,a
LV,196,a
LV,166,a
LV,49,a
LV,83,a
LV,317,a
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
MK,747,m
MK,4924,180
MK,1579,13
MK,1440,4
MK,36,a
MK,m,m
MK,311,m
MK,671,7
MK,183,a
MK,548,a
MK,m,m
MK,m,m
MK,m,m
MT,3176,30
MT,639,a
NL,9916,497
NL,7141,383
NL,4580,371
NL,2045,243
NL,2670,244
NL,8051,443
NL,6652,411
NL,5191,289
NL,5568,354
NL,7145,343
NL,4189,160
NL,9071,554
NL,2536,287
NL,m,14
NL,93,10
NL,m,7
NL,57,5
NL,17,s
NL,25,s
NL,212,a
NL,619,a
NL,608,a
NL,4834,a
NL,241,a
NL,719,a
NL,1847,a
NL,3567,a
NL,141,a
NL,6815,a
NL,289,a
NL,250,a
NL,3163,a
NL,4107,a
NL,420,a
NL,285,a
NL,118,a
NL,4017,a
NL,136,a
NL,614,a
NL,1344,a
NL,4790,a
NL,7209,a
NL,4989,a
NL,375,a
NL,5569,a
NL,758,a
NL,766,a
NL,2645,a
NL,79,a
NL,120,a
NL,1322,a
NL,1600,a
NL,292,a
NL,3860,a
NL,468,a
NL,90,a
NO,5155,519
NO,2514,216
NO,2515,101
NO,3930,367
NO,1070,93
NO,2307,26
NO,2507,27
NO,93,8
NO,4114,13
NO,86,s
NO,1433,13
NO,392,8
NO,228,7
NO,373,5
NO,3045,a
NO,2026,20
NO,690,0
NO,453,a
NO,3701,s
NO,2337,s
NO,872,s
NO,384,0
NO,708,a
NO,2462,a
NO,1692,a
NO,813,a
NO,2221,0
NO,2341,8
NO,1547,a
NO,2224,a
NO,675,a
NO,164,a
NO,862,0
NO,548,a
NO,114,a
NO,182,a
NO,404,a
NO,846,a
NO,m,a
NO,686,a
NO,34,a
NO,100,a
NO,190,a
NO,224,a
NO,222,a
NO,6228,4
NO,2587,s
NO,462,a
PL,4756,m
PL,11523,m
PL,602,a
PL,1988,m
PL,3226,m
PL,1233,m
PL,1228,m
PL,1641,m
PL,1327,m
PL,1150,m
PL,767,m
PL,184,m
PL,209,m
PL,278,m
PL,219,m
PL,344,m
PL,259,m
PL,219,m
PL,2061,m
PL,2613,m
PL,2476,m
PL,294,a
PL,958,m
PL,293,m
PL,429,m
PL,238,m
PL,126,m
PL,443,m
PL,391,m
PL,349,m
PL,60,a
PL,1918,m
PL,774,m
PL,934,m
PL,1119,m
PL,1197,m
PL,1691,m
PL,1335,m
PL,388,a
PL,680,a
PL,172,a
PL,122,m
PL,696,a
PL,1634,m
PL,112,a
PL,790,a
PL,243,a
PL,453,a
PL,1064,a
PL,333,a
PL,479,a
PL,1310,a
PL,97,a
PL,4152,m
PL,299,a
PL,3071,m
PL,530,a
PL,1615,a
PL,605,a
PL,423,a
PL,306,a
PL,492,a
PL,192,a
PL,762,a
PL,309,a
PL,351,a
PL,211,m
PL,487,a
PL,116,a
PL,277,a
PL,485,a
PL,789,a
PL,359,a
PL,1034,a
PL,980,a
PL,1182,a
PL,181,a
PL,544,a
PL,1172,a
PL,508,a
PL,399,a
PL,668,a
PL,193,a
PL,131,a
PL,603,a
PL,772,a
PL,809,a
PL,1219,a
PL,768,a
PL,302,a
PL,619,a
PL,351,a
PL,345,a
PL,201,a
PL,644,a
PL,1215,a
PL,114,a
PL,271,a
PL,542,a
PL,635,m
PL,72,m
PL,135,m
PL,548,a
PL,273,a
PL,2846,m
PL,3034,m
PL,6320,m
PL,2056,m
PL,5256,m
PL,2666,m
PL,4368,m
PL,2320,m
PL,6519,m
PL,2188,m
PL,5603,m
PL,7723,m
PL,2699,m
PL,8025,m
PL,8319,m
PL,686,m
PL,1051,m
PL,361,a
PL,378,a
PL,193,a
PL,276,a
PL,3683,a
PL,657,a
PL,7082,m
PL,5892,m
PL,1016,a
PL,1125,a
PL,4278,a
PL,3296,m
PL,158,a
PL,486,a
PL,2079,m
PL,269,a
PL,1248,a
PL,345,a
PL,6658,m
PL,4436,m
PL,5202,m
PL,8579,m
PL,4490,m
PL,10875,m
PL,11690,m
PL,4018,m
PL,3564,m
PL,10651,m
PL,7109,m
PL,1740,m
PL,m,m
PL,1775,m
PL,7692,m
PL,246,m
PL,3726,m
PL,5282,m
PL,2650,m
PL,3504,m
PL,3199,m
PL,3447,m
PL,6247,m
PL,4995,m
PL,7477,m
PL,2314,m
PL,4385,m
PL,7964,m
PL,13319,m
PL,7263,m
PL,3748,m
PL,1148,a
PL,2627,m
PL,673,a
PL,2384,m
PL,126,a
PL,835,a
PL,743,a
PL,103,a
PL,981,a
PL,516,a
PL,505,a
PL,439,a
PL,2212,a
PL,6418,a
PL,2751,a
PL,6649,a
PL,380,a
PL,214,a
PL,1097,a
PL,438,a
PL,1637,a
PL,2677,a
PL,717,a
PL,645,a
PL,665,a
PL,150,a
PL,205,a
PL,970,a
PL,2852,a
PL,1202,a
PL,1044,a
PL,686,a
PL,441,a
PL,779,m
PL,729,a
PL,671,a
PL,1370,a
PL,385,a
PL,654,a
PL,506,a
PL,1989,a
PL,869,a
PL,720,a
PL,426,a
PL,1405,a
PL,375,a
PL,623,a
PL,2427,a
PL,630,a
PL,92,a
PL,1281,a
PL,550,a
PL,462,a
PL,2647,a
PL,294,a
PL,695,a
PL,199,a
PL,193,a
PL,436,a
PL,240,a
PL,206,a
PL,222,a
PL,161,a
PL,696,a
PL,1020,a
PL,132,a
PL,2167,a
PL,1257,a
PL,470,a
PL,600,a
PL,818,a
PL,1250,a
PL,1345,a
PL,930,a
PL,1039,a
PL,2513,a
PL,912,a
PL,80,a
PL,679,a
PL,173,a
PL,390,a
PL,239,a
PL,181,a
PL,465,a
PL,271,a
PL,461,a
PL,926,a
PL,1413,a
PL,808,a
PL,1376,a
PL,315,a
PL,1279,a
PL,246,a
PL,188,a
PL,980,a
PL,97,a
PL,510,a
PL,xr,a
PL,167,a
PL,199,a
PL,524,a
PL,423,a
PL,116,a
PL,2603,m
PL,163,a
PL,305,a
PL,142,a
PL,242,a
PL,254,a
PL,275,a
PL,378,a
PL,299,a
PT,597,9
PT,1425,47
PT,2753,139
PT,1611,59
PT,3994,286
PT,1155,69
PT,3822,205
PT,616,9
PT,3573,211
PT,7290,425
PT,1773,93
PT,1703,90
PT,585,19
PT,570,a
PT,1042,a
PT,767,a
PT,582,a
PT,1857,a
PT,455,a
PT,1830,a
PT,2496,a
PT,386,a
PT,3047,a
PT,560,a
PT,1074,a
PT,344,a
PT,750,a
PT,1024,a
PT,128,a
PT,381,a
PT,393,a
PT,293,a
PT,366,a
PT,40,a
PT,108,a
PT,48,a
PT,41,a
PT,2342,97
PT,92,a
PT,50,a
PT,851,0
PT,476,a
PT,332,a
PT,53,a
PT,130,a
PT,408,0
PT,52,a
PT,169,9
PT,69,a
PT,79,a
PT,198,a
PT,169,a
PT,450,19
PT,578,23
PT,523,6
PT,368,0
PT,121,s
PT,1479,15
PT,282,0
PT,257,32
PT,162,a
PT,81,a
PT,180,a
PT,136,a
PT,28,a
PT,68,a
PT,71,a
PT,28,a
PT,118,a
PT,167,a
PT,133,a
PT,88,a
PT,46,a
PT,106,a
PT,20,a
PT,278,a
PT,67,a
PT,119,a
PT,16,a
PT,83,a
PT,26,a
PT,166,a
PT,59,a
PT,116,a
PT,79,a
PT,54,a
PT,18,a
PT,81,a
PT,315,0
PT,9369,488
PT,43,a
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RO,m,m
RS,14200,680
RS,7529,190
RS,3514,77
RS,2752,86
RS,657,17
RS,285,0
RS,87,s
RS,638,s
RS,1470,0
RS,32,0
RS,1897,28
RS,328,s
RS,945,0
RS,689,s
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,m,m
RS,939,s
RS,m,m
SE,6688,401
SE,9049,427
SE,7242,330
SE,7644,330
SE,4617,183
SE,5735,210
SE,2643,366
SE,4108,432
SE,2594,336
SE,1650,161
SE,656,16
SE,1294,122
SE,1972,45
SE,2633,67
SE,1908,35
SE,859,20
SE,2010,18
SE,2858,33
SE,1840,32
SE,224,7
SE,1876,12
SE,1122,s
SE,1227,0
SE,1244,s
SE,1089,a
SE,763,s
SE,1174,s
SE,1509,s
SE,165,a
SE,221,a
SE,40,a
SE,261,a
SE,291,a
SE,156,a
SE,280,a
SE,2896,54
SE,95,a
SI,9042,492
SI,3454,91
SI,961,25
SI,94,30
SI,143,a
SI,83,a
SI,336,x
SI,440,a
SI,56,a
SI,71,x
SI,125,9
SI,34,11
SI,147,0
SI,30,0
SI,59,a
SI,86,a
SI,29,a
SI,32,a
SI,15,a
SI,m,43
SI,0,a
SI,93,0
SI,m,0
SI,9,a
SI,8,0
SI,8,a
SI,19,6
SI,33,0
SI,0,7
SI,7,a
SI,15,a
SI,11,a
SI,m,a
SI,12,a
SI,m,a
SI,14,a
SI,7,a
SI,m,a
SI,m,a
SI,15,a
SI,11,a
SI,m,a
SI,0,a
SI,0,a
SI,0,a
SI,0,a
SI,a,0
SI,0,a
SK,7100,502
SK,2299,117
SK,2934,93
SK,1952,28
SK,2355,69
SK,660,8
SK,1052,38
SK,1794,65
SK,684,37
SK,5776,36
SK,330,28
SK,3749,88
SK,3468,94
SK,2166,67
SK,3965,260
SK,4264,176
SK,1556,a
SK,3033,128
SK,1388,14
SK,3420,78
SK,1770,a
SK,203,s
SK,295,s
SK,338,a
SK,2821,96
SK,1265,62
SK,331,34
SK,158,19
SK,176,23
SK,61,s
SK,498,15
SK,1200,a
TR,4455,26
TR,s,0
TR,169,0
TR,3934,0
TR,7209,42
TR,7428,28
TR,2312,0
TR,3866,s
TR,8130,18
TR,3018,s
TR,2837,0
TR,237160,88
TR,8436,325
TR,1330,s
TR,791,s
TR,26320,264
TR,7307,24
TR,1814,0
TR,1823,0
TR,1220,0
TR,2612,s
TR,1781,0
TR,1721,0
TR,2102,64
TR,2083,s
TR,4,0
TR,4677,7
TR,8716,37
TR,8737,34
TR,8076,41
TR,2011,s
TR,8583,131
TR,6673,51
TR,9469,130
TR,8761,45
TR,2558,5
TR,8472,190
TR,7937,122
TR,3571,s
TR,4,0
TR,4533,41
TR,6847,85
TR,655,11
TR,12400,371
TR,6042,72
TR,5236,34
TR,509,43
TR,5341,0
TR,2837,0
TR,6001,257
TR,715,0
TR,3813,10
TR,2280,0
TR,772,0
TR,97,0
TR,6506,84
TR,15782,403
TR,4208,127
TR,260,0
TR,457,29
TR,3364,17
TR,5451,18
TR,3591,22
TR,2322,s
TR,8829,115
TR,3612,0
TR,5239,44
TR,3278,s
TR,1852,0
TR,12945,55
TR,1458,0
TR,11981,200
TR,4654,s
TR,5120,26
TR,958,21
TR,6185,26
TR,6468,15
TR,2092,0
TR,4160,12
TR,4116,56
TR,2318,9
TR,4102,5
TR,8805,79
TR,2623,s
TR,3807,259
TR,1569,0
TR,7867,35
TR,3231,5
TR,12563,101
TR,14053,171
TR,1507,0
TR,1369,s
TR,11649,123
TR,663,0
TR,6543,41
TR,1622,0
TR,4,0
TR,10360,66
TR,3189,s
TR,1965,0
TR,387,s
TR,5158,85
TR,4779,38
TR,405,0
TR,0,0
TR,0,0
TR,1081,10
TR,863,0
TR,3531,6
TR,1901,25
TR,4875,6
TR,211,0
TR,43,0
TR,110,0
TR,594,0
TR,775,s
TR,844,s
TR,252,s
TR,3401,21
TR,609,0
TR,1083,0
TR,1632,17
TR,553,0
TR,924,s
TR,2007,61
TR,42,0
TR,3448,s
TR,5954,s
TR,2595,6
TR,928,s
TR,2815,0
TR,160,0
TR,2015,s
TR,705,0
TR,313,0
TR,251,0
TR,1489,s
TR,1384,4
TR,669,0
TR,714,4
TR,674,19
TR,258,0
TR,1403,16
TR,456,s
TR,648,0
TR,2979,0
TR,74,0
TR,3267,9
TR,345,s
TR,98,0
TR,721,26
TR,15,0
TR,387,s
TR,s,0
TR,547,s
TR,354,0
TR,1512,0
TR,1697,s
TR,559,0
TR,74,0
TR,1295,0
TR,925,4
TR,943,24
TR,1304,0
TR,1144,0
TR,212,a
TR,434,a
TR,201,a
TR,392,a
TR,447,a
TR,1058,a
TR,m,m
TR,m,m
TR,m,a
TR,m,m
TR,m,m
TR,m,m
TR,m,0
TR,509,a
TR,0,0
TR,280,a
TR,0,0
TR,169,0
TR,0,0
TR,35,0
TR,0,0
TR,0,0
TR,0,0
TR,0,0
UK,5745,35
UK,2840,75
UK,2710,15
UK,4125,275
UK,6430,65
UK,4440,155
UK,9020,35
UK,9500,745
UK,1855,a
UK,940,a
UK,2280,20
UK,945,a
UK,5635,50
UK,4095,60
UK,5590,55
UK,6455,570
UK,4570,220
UK,3165,5
UK,1095,50
UK,4990,2370
UK,30,50
UK,5610,75
UK,8800,70
UK,490,5
UK,5075,45
UK,2125,5
UK,6825,145
UK,245,25
UK,9275,55
UK,2145,190
UK,1575,5
UK,3685,5
UK,6435,100
UK,5190,10
UK,5985,395
UK,5910,280
UK,6930,60
UK,6110,5
UK,4700,250
UK,6705,365
UK,1220,5
UK,2985,45
UK,3160,140
UK,6510,50
UK,905,10
UK,7280,95
UK,230,5
UK,6545,175
UK,5060,200
UK,5300,1145
UK,3275,70
UK,5660,210
UK,9560,600
UK,7810,70
UK,4050,270
UK,6920,40
UK,9875,575
UK,1400,a
UK,5900,310
UK,3840,50
UK,1770,10
UK,8530,95
UK,7070,485
UK,6255,20
UK,975,15
UK,4455,55
UK,5930,30
UK,5675,210
UK,725,95
UK,4675,295
UK,9865,105
UK,12555,1050
UK,7490,70
UK,7500,605
UK,955,a
UK,4560,30
UK,9100,110
UK,590,a
UK,11655,820
UK,7755,95
UK,19920,135
UK,6230,60
UK,6700,1110
UK,880,a
UK,8490,155
UK,7340,110
UK,5620,300
UK,4975,275
UK,2640,30
UK,280,5
UK,475,0
UK,625,20
UK,290,5
UK,3225,210
UK,275,a
UK,525,30
UK,990,45
UK,1680,5
UK,5795,180
UK,2240,100
UK,11370,85
UK,8720,630
UK,3635,10
UK,7885,535
UK,4955,10
UK,6600,30
UK,4225,255
UK,4965,215
UK,5655,20
UK,3460,15
UK,12835,1370
UK,7975,415
UK,7435,60
UK,6720,75
UK,2220,10
UK,6170,40
UK,3730,15
UK,2450,10
UK,6070,350
UK,3200,95
UK,3520,165
UK,9280,480
UK,4580,25
UK,2345,15
UK,4030,210
UK,4005,250
UK,1370,10
UK,3990,170
UK,8660,930
UK,5280,50
UK,9540,595
UK,3460,160
UK,4470,45
UK,1365,15
UK,3765,35
UK,325,a
UK,2605,240
UK,2635,115
UK,5470,280
UK,2915,15
UK,5635,5
UK,6460,350
UK,7935,110
UK,310,a
UK,375,a
UK,345,a
UK,3920,45
UK,xr,xr
UK,8665,60
UK,610,a
UK,260,a
UK,510,a
UK,220,a
UK,1540,0
UK,240,a
UK,640,5
UK,750,a
UK,260,a
UK,400,a
UK,105,a
UK,260,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,m
AT,9302,696969657,498,5
AT,3312,6666666,195
AT,3610,166666633,235,5
AT,1966,378787845,104
AT,2416,628787849,276,52272727
AT,2027,999999967,175,5
AT,324,5,60,5
AT,1450,856060606,108,83333333
AT,181,28,5
AT,2429,712121179,60
AT,1664,5454545,125,5
AT,1425,333333333,71,5
AT,1397,a
AT,778,52272727,91
AT,432,022727273,32
AT,270,42
AT,141,4
AT,216,52272727,11
AT,351,8560606,13
AT,252,666666667,5
AT,292,333333333,6
AT,178,83333333,4
AT,32,5,0
AT,256,30
AT,141,17
AT,149,833333333,a
AT,132,a
AT,100,5,a
AT,131,a
AT,180,5,12
AT,38,5,0
AT,52,a
AT,87,5,a
AT,144,a
AT,262,a
AT,483,a
AT,489,a
AT,279,5,a
AT,341,5,a
AT,115,a
AT,272,5,a
AT,125,5,a
AT,119,a
AT,429,a
AT,550,a
AT,68,833333333,a
AT,407,5,a
AT,727,a
AT,556,166666667,a
AT,365,a
AT,539,a
AT,741,5,a
AT,95,5,a
AT,441,a
AT,1464,a
AT,1155,5,a
AT,90,a
AT,133,5,a
AT,148,5,a
AT,757,a
AT,324,a
AT,942,3333333,a
AT,734,5,a
AT,1091,333333333,a
AT,600,5,a
AT,1138,a
AT,0,a
AT,208,5,a
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,14312,669
BE,407,19
BE,990,41
BE,4468,235
BE,10479,572
BE,2902,188
BE,2509,a
BE,1000,a
BE,179,a
BE,123,a
BE,2874,a
BE,1025,a
BE,676,a
BE,2146,a
BE,827,a
BE,1653,a
BE,2056,a
BE,1498,a
BE,1914,a
BE,m,m
BE,m,m
BE,1968,a
BE,1742,a
BE,1389,a
BE,1463,a
BE,m,m
BG,3114,31
BG,262,a
BG,164,a
BG,1145,8
BG,822,a
BG,3786,13
BG,1227,16
BG,538,17
BG,1764,19
BG,312,4
BG,3151,20
BG,712,8
BG,2895,13
BG,c,c
BG,114,a
BG,344,9
BG,4489,44
BG,c,c
BG,737,22
BG,774,30
BG,272,s
BG,2134,a
BG,317,a
BG,476,a
BG,2083,44
BG,5156,156
BG,5832,45
BG,841,20
BG,3173,103
BG,480,26
BG,434,12
BG,448,7
BG,1439,96
BG,849,29
BG,122,9
BG,278,16
BG,200,24
BG,2344,63
BG,252,s
BG,524,5
BG,318,10
